,city,hotel_name,hotel_address,hotel_general_review,hotel_rating,numbers_of_reviews,hotel_facilities,hotel_description,url_booking_hotel,lat_hotel,lon_hotel
227,Collioure,Les Appartements de Collioure," 7 Rue Camille Desmoulins, 66190 Collioure, France ",Wonderful,9.0,71 reviews,"['Private Parking', 'Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Private Parking', 'Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Parking garage', 'Coffee machine', 'Cleaning products', 'Toaster', 'Stovetop', 'Oven', 'Kitchenware', 'Electric kettle', 'Kitchen', 'Microwave', 'Refrigerator', 'Linens', 'Wardrobe or closet', 'Extra long beds (> 6.5 ft)', 'Toilet paper', 'Towels', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower', 'Sofa', 'Sitting area', 'Flat-screen TV', 'TV', 'Socket near the bed', 'Sofa bed', 'Drying rack for clothing', 'Clothes rack', 'Ironing facilities', 'Iron', 'Private apartment in building', 'Invoice provided', 'Air conditioning', 'Smoke-free property', 'Heating', 'Family rooms', 'Non-smoking rooms', 'Fire extinguishers', 'Smoke alarms', 'Safe', 'English', 'French']","Les Appartements de Collioure is a sustainable apartment in Collioure near Port Avall Beach. Complimentary Wifi is offered throughout the property and private parking is available on site. Stade Gilbert Brutus is 21 miles away, and Casino de Collioure is 2 miles from the apartment.

The apartment complex will provide guests with air-conditioned units with a wardrobe, a coffee machine, an oven, a microwave, a safety deposit box, a flat-screen TV, and a private bathroom with a shower. A toaster, a fridge, and stovetop are also available in the kitchen, as well as a kettle. At the apartment complex, the units have bed linen and towels.

Popular points of interest near the apartment include Boutigue Beach, Boramar Beach, and Collioure Royal Castle. The nearest airport is Perpignan - Rivesaltes Airport, 26 miles from Les Appartements de Collioure.",https://www.booking.com/hotel/fr/les-appartements-de-collioure.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJDc3MjI5MTUzLWNiNDktNDU2MS1iYjY0LWZiNzJhMTUxNDFiMdgCBeACAQ&sid=9c58cc7b54ad94a627b51271892c91ba&aid=304142&ucfs=1&arphpl=1&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=f9024a1ebf3100f7&srepoch=1701513150&from_sustainable_property_sr=1&from=searchresults,42.5236262,3.0840962
228,Collioure,La Frégate," 24 Boulevard Camille Pelletan, 66190 Collioure, France ",Very Good,8.3,"1,334 reviews","['Restaurant', 'Non-smoking rooms', 'Terrace', 'Bar', 'Excellent Breakfast', 'Restaurant', 'Non-smoking rooms', 'Terrace', 'Bar', 'Excellent Breakfast', 'Outdoor furniture', 'Sun deck', 'Terrace', 'Walking tours', 'Hiking', 'Coffee house on site', 'Wine/Champagne', ""Kids' meals"", 'Special diet meals (on request)', 'Breakfast in the room', 'Bar', 'Restaurant', 'Pet bowls', 'Daily housekeeping', 'Shared lounge/TV area', 'Fax/Photocopying', 'Fire extinguishers', 'CCTV outside property', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', '24-hour security', 'Air conditioning', 'Smoke-free property', 'Heating', 'Soundproof rooms', 'Elevator', 'Non-smoking rooms', 'English', 'Spanish', 'French']","La Frégate features a shared lounge, terrace, a restaurant and bar in Collioure. The property is located a few steps from Collioure Royal Castle, 21 miles from Stade Gilbert Brutus and 2 miles from Casino de Collioure. Saint-Cyprien Golf Course is 14 miles from the hotel.

Guests at the hotel can enjoy a continental breakfast.

Guests at La Frégate will be able to enjoy activities in and around Collioure, like hiking.

Popular points of interest near the accommodation include Boramar Beach, Nord Beach and Port Avall Beach. The nearest airport is Perpignan - Rivesaltes Airport, 26 miles from La Frégate.",https://www.booking.com/hotel/fr/la-fra-c-gate-collioure.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJDc3MjI5MTUzLWNiNDktNDU2MS1iYjY0LWZiNzJhMTUxNDFiMdgCBeACAQ&sid=9c58cc7b54ad94a627b51271892c91ba&aid=304142&ucfs=1&arphpl=1&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=f9024a1ebf3100f7&srepoch=1701513150&from=searchresults,42.52638625,3.08325659
229,Collioure,Hôtel Triton," Rue Jean Bart, 66190 Collioure, France ",Good,7.2,"1,135 reviews","['Free WiFi', 'Beachfront', 'Family rooms', 'Non-smoking rooms', 'Terrace', 'Breakfast', 'Free WiFi', 'Beachfront', 'Family rooms', 'Non-smoking rooms', 'Terrace', 'Breakfast', 'Toilet paper', 'Towels', 'Towels/Sheets (extra fee)', 'Bathtub or shower', 'Toilet', 'Free toiletries', 'Wardrobe or closet', 'Walk-in closet', 'Beachfront', 'Sun deck', 'Terrace', 'Socket near the bed', 'Beach', 'Desk', 'Flat-screen TV', 'TV', 'Baggage storage', 'Express check-in/out', 'Invoice provided', 'Fire extinguishers', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', 'Key access', 'Safe', 'Air conditioning', 'Smoke-free property', 'Tile/Marble floor', 'Heating', 'Family rooms', 'Non-smoking rooms', 'Upper floors accessible by stairs only', 'Catalan', 'English', 'French', 'Polish']","Set on the Boutiquet Beach, this hotel offers air-conditioned rooms either overlooking Collioure Bay or the Pyrennees Mountains. Free WiFi access is available in the original building.

All of the rooms at the Hotel Triton are equipped with  a TV and a phone. Some of them have a balcony. The private bathrooms either feature a shower or a bathtub. Rooms are located in one of the two buildings of the hotel, the original building and a newer annex.

Guests can enjoy daily buffet breakfast with fresh croissants and bread every morning on the terrace with a sea view.

The Triton hotel also offers beautiful views of the fortified city of Collioure, the castle and the steeple. It is 4.3 mi from Argelès-sur-Mer, 16 mi from the Spain border and 19 mi from Perpignan. Public parking is available opposite the property for an additional charge.",https://www.booking.com/hotel/fr/triton.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJDc3MjI5MTUzLWNiNDktNDU2MS1iYjY0LWZiNzJhMTUxNDFiMdgCBeACAQ&sid=9c58cc7b54ad94a627b51271892c91ba&aid=304142&ucfs=1&arphpl=1&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=f9024a1ebf3100f7&srepoch=1701513150&from_sustainable_property_sr=1&from=searchresults,42.52371617,3.08713473
230,Collioure,Hôtel la Bona Casa," 20 Rue de la Republique, 66190 Collioure, France ",Excellent,8.6,"1,186 reviews","['Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Bar', 'Free WiFi', 'Non-smoking rooms', 'Airport shuttle', 'Bar', 'Toilet paper', 'Towels', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Tour or class about local culture', 'Walking tours', 'Movie nights', 'Temporary art galleries', 'Snorkeling', 'Diving', 'Hiking', 'Canoeing', 'Fishing', 'Flat-screen TV', 'Satellite channels', 'TV', 'Coffee house on site', 'Fruit', 'Bar', 'Invoice provided', 'Baggage storage', 'Express check-in/out', 'Daily housekeeping', 'Fax/Photocopying', 'Meeting/Banquet facilities', 'Fire extinguishers', 'Smoke alarms', 'Security alarm', '24-hour security', 'Shuttle service', 'Air conditioning', 'Smoke-free property', 'Heating', 'Car rental', 'Packed lunches', 'Airport shuttle', 'Non-smoking rooms', 'English', 'Spanish', 'French']","Hotel Bona Casa is located in the historic center of Collioure, just 984 feet from the beach and from the Château Royal. The hotel proposes free Wi-Fi internet access and a shaded terrace.

The guest rooms at Hotel Bona Casa have a view of the street or the patio, and some have a private terrace. They each include a flat-screen TV and a private bathroom with free toiletries. The hotel is completely nonsmoking.

A continental breakfast is served every morning and shops and restaurants are found within 656 feet from the property. Guests can also relax in the hotel’s tea room from March to October, or shop at the on-site clothes boutique.

Port-Vendres is 1.9 mi from the hotel and Argelès-sur-Mer is 3.7 mi away. The property is a 30-minute drive from central Perpignan and from the Spanish border, which can also be reached by train.",https://www.booking.com/hotel/fr/la-bona-casa.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJDc3MjI5MTUzLWNiNDktNDU2MS1iYjY0LWZiNzJhMTUxNDFiMdgCBeACAQ&sid=9c58cc7b54ad94a627b51271892c91ba&aid=304142&ucfs=1&arphpl=1&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=f9024a1ebf3100f7&srepoch=1701513150&from=searchresults,42.52547153,3.0826987
231,Collioure,Le Relais Des Trois Mas," Route De Port Vendres, 66190 Collioure, France ",Excellent,8.8,275 reviews,"['Outdoor swimming pool', 'Free parking', 'Spa', 'Free WiFi', 'Restaurant', 'Beachfront', 'Non-smoking rooms', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast', 'Outdoor swimming pool', 'Free parking', 'Spa', 'Free WiFi', 'Restaurant', 'Beachfront', 'Non-smoking rooms', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Slippers', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Bathrobe', 'Hairdryer', 'Bathtub', 'Linens', 'Wardrobe or closet', 'Extra long beds (> 6.5 ft)', 'Ocean view', 'View', 'Outdoor furniture', 'Beachfront', 'Sun deck', 'Private pool', 'Terrace', 'Electric kettle', 'Socket near the bed', 'Fold-up bed', 'Walking tours', 'Beach', 'Diving', 'Cycling', 'Hiking', 'Fishing', 'Tennis court', 'Sitting area', 'Desk', 'Flat-screen TV', 'Cable channels', 'Satellite channels', 'Telephone', 'TV', 'Fruit', 'Wine/Champagne', ""Kids' meals"", 'Special diet meals (on request)', 'Breakfast in the room', 'Bar', 'Minibar', 'Restaurant', 'Tea/Coffee maker', 'Valet parking', 'Accessible parking', 'Invoice provided', 'Concierge', 'Baggage storage', 'Currency exchange', 'Express check-in/out', '24-hour front desk', 'Board games/Puzzles', 'Daily housekeeping', 'Fax/Photocopying', 'Meeting/Banquet facilities', 'Fire extinguishers', 'CCTV outside property', 'CCTV in common areas', 'Smoke alarms', 'Security alarm', 'Key card access', '24-hour security', 'Safe', 'Air conditioning', 'Smoke-free property', 'Wake-up service', 'Tile/Marble floor', 'Heating', 'Soundproof', 'Soundproof rooms', 'Hair/Beauty salon', 'Airport shuttle', 'Non-smoking rooms', 'Wake-up service/Alarm clock', 'Room service', 'Upper floors accessible by stairs only', 'Opening times', 'Open all year', 'All ages welcome', 'Pool with view', 'Pool/Beach towels', 'Beach chairs/Loungers', 'Full-body massage', 'Hand massage', 'Head massage', ""Couples' massage"", 'Foot massage', 'Neck massage', 'Back massage', 'Body wrap', 'Body scrub', 'Body treatments', 'Facial treatments', 'Beauty services', 'Beach umbrellas', 'Beach chairs/Loungers', 'Hot tub/Jacuzzi', 'Massage', 'Spa', 'Solarium', 'English', 'Spanish', 'French', 'Italian']","Boasting a swimming pool on a terrace looking out onto the Mediterranean Sea, Le Relais Des Trois Mas features comfortable accommodations and a Provencal setting. All the rooms are only accessible by stairs.

Under the shade of 100-year old pine trees, the personalized rooms offer a superb view of the Bay of Collioure and the church Noter Dame des Anges. They all feature a mini-bar, air conditioning and facilities for making tea and coffee.

The restaurant, La Balette, is one of the most valued in the area. It features unrestricted views of the bay and serves delicious gourmet cuisine complemented by excellent Collioure wines.",https://www.booking.com/hotel/fr/le-relais-des-trois-mas.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJDc3MjI5MTUzLWNiNDktNDU2MS1iYjY0LWZiNzJhMTUxNDFiMdgCBeACAQ&sid=9c58cc7b54ad94a627b51271892c91ba&aid=304142&ucfs=1&arphpl=1&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=f9024a1ebf3100f7&srepoch=1701513150&from_sustainable_property_sr=1&from=searchresults,42.52417281,3.08931068
232,Cassis,Petit Vallon - Wifi - Parking - 2 Chbres - Clim," 3 Avenue Joseph Liautaud, 13260 Cassis, France ",,,,"['Free parking', 'Free WiFi', 'Non-smoking rooms', 'Terrace', 'Garden', 'Free parking', 'Free WiFi', 'Non-smoking rooms', 'Terrace', 'Garden', 'Parking garage', 'Kitchen', 'Washing machine', 'Heating', 'Balcony', 'Terrace', 'Garden', 'View', 'Private check-in/out', 'Air conditioning', 'Smoke-free property', 'Non-smoking rooms', 'English', 'French']","Petit Vallon - Wifi - Parking - 2 Chbres - Clim is a recently renovated apartment in Cassis, near Grande Mer. This property offers access to a balcony, free private parking, and free Wifi. Guests can use a garden.

With direct access to a terrace, this air-conditioned apartment comes with 2 separate bedrooms and a fully equipped kitchen. The accommodation is non-smoking.

Anse de Corton Beach is a 15-minute walk from the apartment, while Bestouan is 0.8 miles away. The nearest airport is Marseille Provence Airport, 28 miles from Petit Vallon - Wifi - Parking - 2 Chbres - Clim.",https://www.booking.com/hotel/fr/petit-vallon-wifi-2-chbres.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJGM2NTM2OTk1LTY1YjMtNGQ2NC04NTczLTMzOWQ4YzQzMjRhONgCBeACAQ&sid=4a5489603b3709e2b68ca3679e11ac97&aid=304142&ucfs=1&arphpl=1&dest_id=-1416912&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=popularity&srpvid=4fac4a1e0d16022c&srepoch=1701513150&from=searchresults,43.2185846,5.5404264
233,Collioure,Hôtel Princes de Catalogne," Rue Des Palmiers, 66190 Collioure, France ",Very Good,8.0,"1,450 reviews","['Private Parking', 'Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Facilities for disabled guests', 'Room service', 'Very Good Breakfast', 'Private Parking', 'Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Facilities for disabled guests', 'Room service', 'Very Good Breakfast', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Bathtub', 'Shower', 'Linens', 'Wardrobe or closet', 'Walk-in closet', 'Refrigerator', 'Socket near the bed', 'Fold-up bed', 'Clothes rack', 'Beach', 'Cycling', 'Hiking', 'Desk', 'Flat-screen TV', 'Telephone', 'TV', 'Breakfast in the room', 'Minibar', 'Parking garage', 'Daily housekeeping', 'Baggage storage', 'Wake-up service', 'Fax/Photocopying', 'Express check-in/out', 'Laundry', 'Wake-up service/Alarm clock', 'Room service', 'Safe', 'Hypoallergenic', 'Air conditioning', 'Smoke-free property', 'Hypoallergenic room available', 'Hardwood or parquet floors', 'Heating', 'Soundproof', 'Soundproof rooms', 'Elevator', 'Family rooms', 'Ironing facilities', 'Facilities for disabled guests', 'Non-smoking rooms', 'Iron', 'Raised toilet', 'Toilet with grab rails', 'Wheelchair accessible', 'Upper floors accessible by elevator', 'English', 'Spanish', 'French']","Located on a quiet square in picturesque Collioure, this hotel is located a 1312 feet from the beach. The hotel was renovated in early 2021 and features a contemporary style.

All rooms at the Hôtel Princes de Catalogne are air-conditioned and have views of the mountains, Fort Miradou or of a quiet street. They are equipped with TV and free Wi-Fi internet access.

Staff at the Hôtel Princes will be happy to help you organize excursions, guided visits or other activities such as seawater therapy and climbing.",https://www.booking.com/hotel/fr/princes-de-catalogne.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJDc3MjI5MTUzLWNiNDktNDU2MS1iYjY0LWZiNzJhMTUxNDFiMdgCBeACAQ&sid=9c58cc7b54ad94a627b51271892c91ba&aid=304142&ucfs=1&arphpl=1&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=f9024a1ebf3100f7&srepoch=1701513150&from_sustainable_property_sr=1&from=searchresults,42.52591431,3.0826816
234,Collioure,Les Roches Brunes," Route de Port-Vendres, 66190 Collioure, France ",Wonderful,9.1,911 reviews,"['Free parking', 'Restaurant', 'Family rooms', 'Non-smoking rooms', 'Terrace', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Very Good Breakfast', 'Free parking', 'Restaurant', 'Family rooms', 'Non-smoking rooms', 'Terrace', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Very Good Breakfast', 'Private Bathroom', 'Shower', 'Ocean view', 'View', 'Outdoor furniture', 'Sun deck', 'Terrace', 'Garden', 'Flat-screen TV', 'Bar', 'Restaurant', 'Tea/Coffee maker', 'Accessible parking', 'Concierge', 'Fax/Photocopying', 'Express check-in/out', 'Babysitting/Child services', 'Invoice provided', 'Board games/Puzzles', 'Fire extinguishers', '24-hour security', 'Safe', 'Air conditioning', 'Elevator', 'Heating', 'Fan', 'Family rooms', 'Non-smoking rooms', 'Upper floors accessible by elevator', 'Personal trainer', 'Yoga classes', 'Full-body massage', 'Spa lounge/Relaxation area', 'Facial treatments', 'Beauty services', 'Beach umbrellas', 'Beach chairs/Loungers', 'Massage', 'Solarium', 'English', 'Spanish', 'French']","Located in Collioure, a few steps from Balette Beach, Les Roches Brunes provides accommodations with a garden, free private parking, a terrace and a restaurant. Featuring a bar, this 4-star hotel has air-conditioned rooms with a private bathroom. The hotel features family rooms.

Guest rooms in the hotel are equipped with a flat-screen TV. Each room comes with a safety deposit box, while selected rooms are equipped with a balcony and others also offer sea views.

Guests at Les Roches Brunes can enjoy a continental breakfast.

Popular points of interest near the accommodation include Boutigue Beach, Saint Vincent Beach and Collioure Royal Castle. The nearest airport is Perpignan - Rivesaltes Airport, 26 miles from Les Roches Brunes.",https://www.booking.com/hotel/fr/les-roches-brunes-collioure.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJDc3MjI5MTUzLWNiNDktNDU2MS1iYjY0LWZiNzJhMTUxNDFiMdgCBeACAQ&sid=9c58cc7b54ad94a627b51271892c91ba&aid=304142&ucfs=1&arphpl=1&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=f9024a1ebf3100f7&srepoch=1701513150&from_sustainable_property_sr=1&from=searchresults,42.52534777,3.09032446
235,Cassis,FACE A LA MER," Résidence Le Grand Large 9 Avenue Maurice Jermini, 13260 Cassis, France ",Wonderful,9.3,7 reviews,"['Free parking', 'Beachfront', 'Free WiFi', 'Non-smoking rooms', 'Terrace', 'Free parking', 'Beachfront', 'Free WiFi', 'Non-smoking rooms', 'Terrace', 'Dining table', 'Coffee machine', 'Cleaning products', 'Toaster', 'Stovetop', 'Oven', 'Kitchenware', 'Electric kettle', 'Kitchen', 'Washing machine', 'Dishwasher', 'Microwave', 'Refrigerator', 'Wardrobe or closet', 'Walk-in closet', 'Toilet paper', 'Towels/Sheets (extra fee)', 'Private Bathroom', 'Toilet', 'Hairdryer', 'Shower', 'Dining area', 'Sofa', 'Sitting area', 'Flat-screen TV', 'Satellite channels', 'TV', 'Socket near the bed', 'Drying rack for clothing', 'Clothes rack', 'Hardwood or parquet floors', 'Soundproof', 'Private entrance', 'Ironing facilities', 'Iron', 'Outdoor furniture', 'Beachfront', 'Outdoor dining area', 'Sun deck', 'Terrace', 'Beach umbrellas', 'Open-air bath', 'Solarium', 'Grocery deliveries', 'Tour or class about local culture', 'Bike tours', 'Walking tours', 'Beach', 'Snorkeling', 'Diving', 'Hiking', 'Canoeing', 'Windsurfing', 'Fishing', 'Ocean view', 'View', 'Private apartment in building', 'Detached', 'Car rental', 'Invoice provided', 'Private check-in/out', 'Express check-in/out', 'Air conditioning', 'Smoke-free property', 'Heating', 'Non-smoking rooms', 'CCTV outside property', 'Smoke alarms', 'English', 'French', 'Italian']","FACE A LA MER is a recently renovated apartment in Cassis, near Bestouan. This beachfront property offers access to free Wifi and free private parking. Guests have access to a solarium and open-air bath.

Featuring a terrace and sea views, the apartment includes 1 bedroom, a living room, satellite flat-screen TV, an equipped kitchen, and 1 bathroom with a walk-in shower. Guests can take in the ambience of the surroundings from an outdoor dining area. For added privacy, the accommodation has a private entrance and soundproofing.

Guests at the apartment will be able to enjoy activities in and around Cassis, like walking tours. If you like to discover the area, snorkeling, fishing and hiking are possible in the surroundings and FACE A LA MER can arrange a car rental service.

Grande Mer is a 14-minute walk from the accommodation, while Anse de Corton Beach is one mile from the property. The nearest airport is Marseille Provence Airport, 29 miles from FACE A LA MER.",https://www.booking.com/hotel/fr/face-a-la-mer-cassis.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJGM2NTM2OTk1LTY1YjMtNGQ2NC04NTczLTMzOWQ4YzQzMjRhONgCBeACAQ&sid=4a5489603b3709e2b68ca3679e11ac97&aid=304142&ucfs=1&arphpl=1&dest_id=-1416912&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=4fac4a1e0d16022c&srepoch=1701513150&from_sustainable_property_sr=1&from=searchresults,43.21426126,5.53067295
236,Cassis,appartement du pêcheur à Cassis à 10 mètres du port," 6 Rue Bremond, 13260 Cassis, France ",Very Good,8.5,252 reviews,"['Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Terrace', 'Free WiFi', 'Family rooms', 'Non-smoking rooms', 'Terrace', 'Dining table', 'Coffee machine', 'Cleaning products', 'Stovetop', 'Oven', 'Dryer', 'Kitchenware', 'Electric kettle', 'Kitchen', 'Washing machine', 'Dishwasher', 'Microwave', 'Refrigerator', 'Kitchenette', 'Linens', 'Wardrobe or closet', 'Walk-in closet', 'Toilet paper', 'Towels', 'Guest bathroom', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower', 'Dining area', 'Sofa', 'Sitting area', 'Desk', 'Flat-screen TV', 'TV', 'Socket near the bed', 'Drying rack for clothing', 'Fold-up bed', 'Clothes rack', 'Hardwood or parquet floors', 'Soundproof', 'Interconnecting room(s) available', 'Ironing facilities', 'Iron', 'Outdoor dining area', 'Sun deck', 'Balcony', 'Terrace', 'Tea/Coffee maker', 'Live music/Performance', 'Tour or class about local culture', 'Walking tours', 'Stand-up comedy', 'Bar crawls', 'Temporary art galleries', 'Beach', 'Snorkeling', 'Horseback riding', 'Diving', 'Hiking', 'Canoeing', 'Windsurfing', 'Fishing', 'Tennis court', 'City view', 'View', 'Private apartment in building', 'Detached', 'Invoice provided', 'Private check-in/out', 'Express check-in/out', 'Air conditioning', 'Smoke-free property', 'Heating', 'Soundproof rooms', 'Family rooms', 'Non-smoking rooms', 'Fire extinguishers', 'Smoke alarms', 'Carbon monoxide detector', 'German', 'Greek', 'English', 'Spanish', 'French', 'Armenian', 'Italian']","Surrounded by views of the city, appartement du pêcheur à Cassis à 10 mètres du port is a sustainable apartment in Cassis, offering guests an environmentally friendly accommodation close to Grande Mer. Guests can benefit from a balcony and a sun terrace. This pet-friendly apartment also has free Wifi.

The air-conditioned apartment consists of 2 bedrooms, a living room, a fully equipped kitchen with a dishwasher and a coffee machine, and 1 bathroom with a walk-in shower and a hair dryer. Towels and bed linen are provided in the apartment. This apartment is non-smoking and soundproof.

Guests at the apartment will be able to enjoy activities in and around Cassis, like fishing and walking tours.

Bestouan is a 7-minute walk from appartement du pêcheur à Cassis à 10 mètres du port, while Anse de Corton Beach is 0.6 miles away. The nearest airport is Marseille Provence Airport, 28 miles from the accommodation.",https://www.booking.com/hotel/fr/appartement-du-pecheur-a-cassis-a-10-metres-du-port.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJGM2NTM2OTk1LTY1YjMtNGQ2NC04NTczLTMzOWQ4YzQzMjRhONgCBeACAQ&sid=4a5489603b3709e2b68ca3679e11ac97&aid=304142&ucfs=1&arphpl=1&dest_id=-1416912&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=4fac4a1e0d16022c&srepoch=1701513150&from_sustainable_property_sr=1&from=searchresults,43.21534046,5.5368582
237,Cassis,Lou Parpaiou by K6Conciergerie," 21 Rue du Général Bonaparte, 13260 Cassis, France ",Wonderful,9.3,3 reviews,"['Parking', 'Free WiFi', 'Non-smoking rooms', 'Terrace', 'Parking', 'Free WiFi', 'Non-smoking rooms', 'Terrace', 'High chair', 'Dining table', 'Cleaning products', 'Toaster', 'Stovetop', 'Oven', 'Kitchenware', 'Electric kettle', 'Kitchen', 'Washing machine', 'Microwave', 'Refrigerator', 'Linens', 'Wardrobe or closet', 'Toilet paper', 'Towels', 'Bathtub or shower', 'Private Bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Bathtub', 'Sitting area', 'Desk', 'Fold-up bed', 'Ironing facilities', 'Iron', 'Outdoor dining area', 'Terrace', 'Tea/Coffee maker', 'Beach', 'City view', 'Mountain view', 'Air conditioning', 'Smoke-free property', 'Heating', 'Non-smoking rooms', 'English', 'Spanish', 'French']","Just a 4-minute walk from Grande Mer and half a mile from Anse de Corton Beach, Lou Parpaiou by K6Conciergerie features accommodations in Cassis with a terrace. Featuring mountain and city views, this apartment also features free Wifi. Bestouan is a 10-minute walk away and Orange Velodrome Stadium is 12 miles from the apartment.

The air-conditioned apartment consists of 2 bedrooms, a living room, a fully equipped kitchen with an oven and a kettle, and 1 bathroom with a bath and a hair dryer. Towels and bed linen are offered in the apartment. The property has an outdoor dining area.

Rond-Point du Prado Metro Station is 12 miles from the apartment, while Marseille Chanot Exhibition and Convention Center is 12 miles from the property. The nearest airport is Marseille Provence Airport, 28 miles from Lou Parpaiou by K6Conciergerie.",https://www.booking.com/hotel/fr/lou-parpaiou-by-k6conciergerie.html?label=gen173nr-1FEgZzZWFyY2goggI46AdIM1gEaK0CiAEBmAExuAEYyAEV2AEB6AEB-AECiAIBqAIEuAK8j6yrBsACAdICJGM2NTM2OTk1LTY1YjMtNGQ2NC04NTczLTMzOWQ4YzQzMjRhONgCBeACAQ&sid=4a5489603b3709e2b68ca3679e11ac97&aid=304142&ucfs=1&arphpl=1&dest_id=-1416912&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=4fac4a1e0d16022c&srepoch=1701513150&from=searchresults,43.2150024,5.5388642
